Unnamed: 0,Month,Workingday,Temperature,Temp2,Humidity,Windspeed,Season_1,Season_2,Season_3,Season_4,Weathersit_1,Weathersit_2,Weathersit_3,Holiday_0,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,Count
230,8,1,0.685,0.633221,0.722917,0.139308,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4153
231,8,0,0.6975,0.648996,0.674167,0.104467,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5191
232,8,0,0.710833,0.675525,0.77,0.248754,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3873
233,8,1,0.691667,0.638254,0.47,0.27675,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4758
234,8,1,0.640833,0.606067,0.455417,0.146763,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5895
235,8,1,0.673333,0.630692,0.605,0.253108,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5130
236,8,1,0.684167,0.645854,0.771667,0.210833,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3542
237,8,1,0.7,0.659733,0.76125,0.0839625,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,4661
238,8,0,0.68,0.635556,0.85,0.375617,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1115
239,8,0,0.707059,0.6479590000000001,0.561765,0.304659,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4334
240,8,1,0.636667,0.607958,0.554583,0.159825,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4634
241,8,1,0.639167,0.594704,0.548333,0.12500799999999998,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5204
242,8,1,0.656667,0.611121,0.597917,0.08333330000000001,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5058
243,9,1,0.655,0.614921,0.639167,0.141796,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5115
244,9,1,0.643333,0.604808,0.727083,0.139929,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4727
245,9,0,0.669167,0.633213,0.716667,0.185325,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4484
246,9,0,0.709167,0.665429,0.742083,0.206467,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4940
247,9,0,0.673333,0.625646,0.790417,0.212696,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3351
248,9,1,0.54,0.5152,0.886957,0.343943,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2710
249,9,1,0.599167,0.544229,0.917083,0.0970208,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1996
250,9,1,0.6339130000000001,0.555361,0.939565,0.192748,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1842
251,9,1,0.65,0.578946,0.897917,0.124379,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3544
252,9,0,0.66,0.607962,0.75375,0.153608,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5345
253,9,0,0.6533329999999999,0.609229,0.71375,0.115054,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,5046
254,9,1,0.6443479999999999,0.60213,0.692174,0.088913,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4713
255,9,1,0.650833,0.603554,0.7125,0.141804,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4763
256,9,1,0.673333,0.6269,0.697083,0.1673,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4785
257,9,1,0.5775,0.553671,0.709167,0.271146,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3659
258,9,1,0.469167,0.461475,0.590417,0.164183,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4760
259,9,0,0.491667,0.478512,0.718333,0.189675,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4511
260,9,0,0.5075,0.490537,0.695,0.178483,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4274
261,9,1,0.549167,0.529675,0.69,0.15174200000000002,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4539
262,9,1,0.561667,0.532217,0.88125,0.134954,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3641
263,9,1,0.595,0.5505329999999999,0.9,0.0964042,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4352
264,9,1,0.628333,0.554963,0.902083,0.128125,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4795
265,9,1,0.609167,0.522125,0.9725,0.0783667,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2395
266,9,0,0.606667,0.564412,0.8625,0.0783833,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5423
267,9,0,0.634167,0.572637,0.845,0.0503792,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5010
268,9,1,0.649167,0.589042,0.848333,0.1107,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4630
269,9,1,0.636667,0.574525,0.885417,0.118171,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4120
270,9,1,0.635,0.575158,0.84875,0.14862899999999998,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3907
271,9,1,0.616667,0.574512,0.699167,0.17288299999999998,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4839
272,9,1,0.564167,0.544829,0.6475,0.206475,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5202
273,10,0,0.41,0.412863,0.75375,0.292296,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2429
274,10,0,0.356667,0.345317,0.791667,0.222013,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2918
275,10,1,0.384167,0.392046,0.760833,0.08334580000000001,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3570
276,10,1,0.484167,0.472858,0.71,0.205854,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4456
277,10,1,0.538333,0.527138,0.647917,0.17725,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4826
278,10,1,0.494167,0.480425,0.620833,0.134954,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4765
279,10,1,0.510833,0.504404,0.684167,0.0223917,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4985
280,10,0,0.521667,0.513242,0.70125,0.0454042,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5409
281,10,0,0.540833,0.523983,0.7275,0.06345,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5511
282,10,0,0.570833,0.542925,0.73375,0.0423042,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5117
283,10,1,0.566667,0.546096,0.80875,0.143042,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4563
284,10,1,0.543333,0.517717,0.90625,0.24815,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2416
285,10,1,0.589167,0.551804,0.896667,0.141787,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2913
286,10,1,0.550833,0.529675,0.71625,0.223883,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3644
287,10,0,0.506667,0.498725,0.483333,0.258083,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5217
288,10,0,0.511667,0.503154,0.486667,0.281717,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5041
289,10,1,0.5341670000000001,0.510725,0.579583,0.175379,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4570
290,10,1,0.5325,0.522721,0.701667,0.110087,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4748
291,10,1,0.5417390000000001,0.513848,0.895217,0.243339,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2424
292,10,1,0.475833,0.466525,0.63625,0.38061125,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4195
293,10,1,0.4275,0.423596,0.574167,0.221396,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4304
294,10,0,0.4225,0.425492,0.629167,0.0926667,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4308
295,10,0,0.421667,0.422333,0.74125,0.0995125,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4381
296,10,1,0.463333,0.457067,0.772083,0.118792,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4187
297,10,1,0.471667,0.463375,0.622917,0.166658,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4687
298,10,1,0.484167,0.472846,0.720417,0.148642,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3894
299,10,1,0.47,0.457046,0.812917,0.197763,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2659
300,10,1,0.330833,0.318812,0.585833,0.229479,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3747
301,10,0,0.25416700000000003,0.227913,0.8825,0.351371,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,627
302,10,0,0.31916700000000003,0.321329,0.62375,0.176617,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3331
303,10,1,0.34,0.356063,0.703333,0.10635,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3669
304,11,1,0.400833,0.397088,0.68375,0.135571,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4068
305,11,1,0.3775,0.390133,0.71875,0.08209169999999999,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4186
306,11,1,0.408333,0.405921,0.702083,0.136817,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3974
307,11,1,0.403333,0.403392,0.6225,0.271779,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,4046
308,11,0,0.326667,0.323854,0.519167,0.189062,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3926
309,11,0,0.348333,0.362358,0.734583,0.0920542,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3649
310,11,1,0.395,0.400871,0.75875,0.057225,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4035
311,11,1,0.408333,0.412246,0.7216670000000001,0.0690375,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4205
312,11,1,0.4,0.409079,0.758333,0.06219580000000001,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4109
313,11,1,0.38,0.373721,0.813333,0.189067,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2933
314,11,0,0.324167,0.306817,0.44625,0.314675,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3368
315,11,0,0.356667,0.357942,0.552917,0.212062,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4067
316,11,0,0.440833,0.43055,0.458333,0.281721,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3717
317,11,1,0.53,0.524612,0.587083,0.306596,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4486
318,11,1,0.53,0.507579,0.68875,0.199633,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4195
319,11,1,0.456667,0.451988,0.93,0.136829,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1817
320,11,1,0.341667,0.323221,0.575833,0.305362,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3053
321,11,1,0.274167,0.272721,0.41,0.168533,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3392
322,11,0,0.329167,0.324483,0.502083,0.224496,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3663
323,11,0,0.463333,0.457058,0.6845829999999999,0.18595,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3520
324,11,1,0.4475,0.445062,0.91,0.138054,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2765
325,11,1,0.416667,0.421696,0.9625,0.118792,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1607
326,11,1,0.440833,0.430537,0.757917,0.335825,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2566
327,11,0,0.373333,0.372471,0.549167,0.167304,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1495
328,11,1,0.375,0.380671,0.64375,0.0988958,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2792
329,11,0,0.375833,0.385087,0.681667,0.0684208,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3068
330,11,0,0.459167,0.4558,0.698333,0.208954,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3071
331,11,1,0.503478,0.490122,0.743043,0.142122,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3867
332,11,1,0.458333,0.451375,0.830833,0.258092,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2914
333,11,1,0.325,0.311221,0.613333,0.271158,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3613
334,12,1,0.3125,0.305554,0.524583,0.220158,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3727
335,12,1,0.31416700000000003,0.331433,0.625833,0.100754,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3940
336,12,0,0.299167,0.310604,0.612917,0.0957833,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3614
337,12,0,0.330833,0.3491,0.775833,0.08395830000000001,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3485
338,12,1,0.385833,0.393925,0.827083,0.062208300000000015,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3811
339,12,1,0.4625,0.4564,0.949583,0.232583,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2594
340,12,1,0.41,0.400246,0.970417,0.266175,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,705
341,12,1,0.265833,0.256938,0.58,0.240058,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3322
342,12,1,0.290833,0.317542,0.695833,0.08271669999999999,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3620
343,12,0,0.275,0.266412,0.5075,0.233221,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3190
344,12,0,0.220833,0.253154,0.49,0.0665417,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2743
345,12,1,0.238333,0.270196,0.670833,0.06345,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3310
346,12,1,0.2825,0.301138,0.59,0.14055,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3523
347,12,1,0.3175,0.338362,0.66375,0.060958300000000014,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3740
348,12,1,0.4225,0.412237,0.634167,0.268042,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3709
349,12,1,0.375,0.359825,0.500417,0.260575,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3577
350,12,0,0.258333,0.249371,0.560833,0.243167,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2739
351,12,0,0.238333,0.245579,0.58625,0.169779,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2431
352,12,1,0.276667,0.280933,0.6375,0.172896,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3403
353,12,1,0.385833,0.396454,0.595417,0.061570800000000016,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3750
354,12,1,0.428333,0.428017,0.858333,0.2214,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2660
355,12,1,0.423333,0.426121,0.7575,0.047275,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3068
356,12,1,0.373333,0.377513,0.68625,0.274246,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2209
357,12,0,0.3025,0.299242,0.5425,0.190304,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1011
358,12,0,0.274783,0.279961,0.681304,0.155091,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,754
359,12,0,0.321739,0.315535,0.506957,0.239465,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1317
360,12,1,0.325,0.327633,0.7625,0.18845,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1162
361,12,1,0.29913,0.279974,0.503913,0.29396100000000003,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2302
362,12,1,0.248333,0.263892,0.574167,0.119412,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2423
363,12,1,0.311667,0.318812,0.636667,0.13433699999999998,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2999
364,12,0,0.41,0.414121,0.615833,0.220154,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2485
365,1,0,0.37,0.375621,0.6925,0.192167,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2294
366,1,0,0.273043,0.252304,0.381304,0.329665,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1951
367,1,1,0.15,0.126275,0.44125,0.365671,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2236
368,1,1,0.1075,0.11933699999999997,0.414583,0.1847,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2368
369,1,1,0.265833,0.278412,0.524167,0.129987,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3272
370,1,1,0.334167,0.340267,0.542083,0.167908,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4098
371,1,0,0.393333,0.390779,0.531667,0.174758,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4521
372,1,0,0.3375,0.340258,0.465,0.191542,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3425
373,1,1,0.224167,0.247479,0.701667,0.0989,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2376
374,1,1,0.308696,0.318826,0.646522,0.187552,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3598
375,1,1,0.274167,0.282821,0.8475,0.131221,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2177
376,1,1,0.3825,0.381938,0.802917,0.180967,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4097
377,1,1,0.274167,0.249362,0.5075,0.378108,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3214
378,1,0,0.18,0.183087,0.4575,0.187183,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2493
379,1,0,0.166667,0.161625,0.419167,0.251258,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2311
380,1,0,0.19,0.190663,0.5225,0.231358,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2298
381,1,1,0.373043,0.3642780000000001,0.716087,0.34913,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2935
382,1,1,0.303333,0.275254,0.443333,0.38061125,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3376
383,1,1,0.19,0.190038,0.4975,0.220158,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3292
384,1,1,0.2175,0.220958,0.45,0.20275,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3163
385,1,0,0.173333,0.174875,0.83125,0.222642,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1301
386,1,0,0.1625,0.16225,0.79625,0.199638,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1977
387,1,1,0.218333,0.243058,0.91125,0.110708,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2432
388,1,1,0.3425,0.349108,0.835833,0.123767,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4339
389,1,1,0.294167,0.294821,0.64375,0.161071,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4270
390,1,1,0.341667,0.35605,0.769583,0.07339580000000001,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4075
391,1,1,0.425,0.415383,0.74125,0.342667,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3456
392,1,0,0.315833,0.326379,0.543333,0.210829,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4023
393,1,0,0.2825,0.272721,0.31125,0.24005,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3243
394,1,1,0.269167,0.262625,0.400833,0.215792,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3624
395,1,1,0.39,0.381317,0.416667,0.261817,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4509
396,2,1,0.469167,0.466538,0.507917,0.189067,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4579
397,2,1,0.399167,0.398971,0.672917,0.187187,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3761
398,2,1,0.313333,0.309346,0.526667,0.17849600000000002,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4151
399,2,0,0.264167,0.272725,0.779583,0.121896,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2832
400,2,0,0.265833,0.264521,0.687917,0.175996,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2947
401,2,1,0.282609,0.296426,0.622174,0.1538,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3784
402,2,1,0.354167,0.361104,0.49625,0.147379,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4375
403,2,1,0.25666700000000003,0.266421,0.722917,0.133721,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2802
404,2,1,0.265,0.261988,0.562083,0.194037,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3830
405,2,1,0.280833,0.293558,0.54,0.116929,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3831
406,2,0,0.224167,0.210867,0.73125,0.289796,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2169
407,2,0,0.1275,0.101658,0.464583,0.38061125,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1529
408,2,1,0.2225,0.227913,0.41125,0.167283,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3422
409,2,1,0.31916700000000003,0.333946,0.50875,0.141179,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3922
410,2,1,0.348333,0.351629,0.53125,0.1816,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4169
411,2,1,0.31666700000000003,0.330162,0.7529170000000001,0.091425,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3005
412,2,1,0.343333,0.351629,0.634583,0.205846,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4154
413,2,0,0.346667,0.355425,0.534583,0.190929,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4318
414,2,0,0.28,0.265788,0.515833,0.253112,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2689
415,2,0,0.28,0.273391,0.507826,0.229083,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3129
416,2,1,0.287826,0.295113,0.594348,0.205717,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3777
417,2,1,0.395833,0.392667,0.567917,0.234471,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4773
418,2,1,0.454167,0.444446,0.554583,0.190913,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5062
419,2,1,0.4075,0.410971,0.7375,0.237567,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3487
420,2,0,0.290833,0.255675,0.395833,0.38061125,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2732
421,2,0,0.279167,0.268308,0.41,0.205229,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3389
422,2,1,0.366667,0.357954,0.490833,0.268033,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4322
423,2,1,0.359167,0.353525,0.395833,0.193417,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4363
424,2,1,0.344348,0.34847,0.804783,0.179117,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1834
425,3,1,0.485833,0.475371,0.615417,0.226987,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4990
426,3,1,0.353333,0.359842,0.657083,0.144904,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3194
427,3,0,0.414167,0.413492,0.62125,0.161079,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4066
428,3,0,0.325833,0.303021,0.403333,0.334571,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3423
429,3,1,0.243333,0.241171,0.50625,0.228858,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3333
430,3,1,0.258333,0.255042,0.456667,0.200875,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3956
431,3,1,0.404167,0.3851,0.513333,0.345779,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4916
432,3,1,0.5275,0.524604,0.5675,0.38061125,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5382
433,3,1,0.410833,0.397083,0.407083,0.38061125,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4569
434,3,0,0.2875,0.277767,0.35041700000000003,0.22575,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4118
435,3,0,0.361739,0.35967,0.476957,0.222587,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4911
436,3,1,0.466667,0.459592,0.489167,0.207713,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5298
437,3,1,0.565,0.542929,0.6175,0.23695,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5847
438,3,1,0.5725,0.548617,0.507083,0.11506199999999997,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6312
439,3,1,0.5575,0.532825,0.579583,0.149883,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6192
440,3,1,0.435833,0.436229,0.842083,0.113192,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4378
441,3,0,0.514167,0.505046,0.755833,0.110704,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7836
442,3,0,0.4725,0.464,0.81,0.126883,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5892
443,3,1,0.545,0.532821,0.72875,0.16231700000000002,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6153
444,3,1,0.560833,0.538533,0.807917,0.121271,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6093
445,3,1,0.531667,0.513258,0.82125,0.08955830000000001,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6230
446,3,1,0.554167,0.531567,0.83125,0.117562,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6871
447,3,1,0.601667,0.570067,0.694167,0.1163,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8362
448,3,0,0.5025,0.486733,0.885417,0.192783,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3372
449,3,0,0.4375,0.437488,0.880833,0.220775,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4996
450,3,1,0.445833,0.43875,0.477917,0.38061125,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5558
451,3,1,0.323333,0.315654,0.29,0.187192,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5102
452,3,1,0.484167,0.47095,0.48125,0.291671,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5698
453,3,1,0.494167,0.482304,0.439167,0.31965,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6133
454,3,1,0.37,0.375621,0.580833,0.138067,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5459
455,3,0,0.424167,0.421708,0.738333,0.25061700000000003,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6235
456,4,0,0.425833,0.417287,0.67625,0.172267,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6041
457,4,1,0.433913,0.427513,0.5043479999999999,0.312139,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5936
458,4,1,0.466667,0.461483,0.396667,0.100133,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6772
459,4,1,0.541667,0.53345,0.469583,0.180975,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6436
460,4,1,0.435,0.431163,0.374167,0.219529,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6457
461,4,1,0.403333,0.390767,0.377083,0.300388,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6460
